,age,job,marital,education,housing,loan,month,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,label
26891,35,technician,married,professional.course,yes,no,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
26892,48,blue-collar,married,basic.6y,no,no,apr,2,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
26893,34,blue-collar,married,basic.9y,yes,no,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
26894,39,blue-collar,divorced,basic.6y,yes,no,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
26895,34,admin.,married,high.school,yes,yes,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
26896,34,self-employed,married,basic.4y,yes,no,apr,3,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
26897,32,management,single,university.degree,no,no,apr,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
26898,34,management,married,university.degree,yes,no,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
26899,38,blue-collar,married,basic.9y,yes,no,apr,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
26900,39,management,married,basic.6y,yes,no,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
26901,29,admin.,single,university.degree,no,no,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1
26902,43,blue-collar,married,basic.6y,no,yes,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
26903,35,blue-collar,married,basic.4y,yes,no,apr,2,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
26904,47,blue-collar,married,basic.9y,no,no,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
26905,50,management,married,basic.6y,yes,no,apr,2,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
26906,43,blue-collar,married,basic.6y,yes,no,apr,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
26907,32,blue-collar,married,basic.9y,no,no,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
26908,42,blue-collar,married,basic.4y,yes,no,apr,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
26909,32,management,single,university.degree,yes,no,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1
26910,50,unemployed,married,basic.4y,yes,no,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
26911,32,blue-collar,married,basic.9y,no,no,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
26912,37,admin.,divorced,high.school,no,no,apr,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
26913,35,admin.,married,university.degree,no,no,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
26914,35,blue-collar,married,basic.6y,no,no,apr,3,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
26915,36,entrepreneur,married,university.degree,yes,no,apr,2,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
26916,39,admin.,single,high.school,yes,no,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
26917,48,services,single,high.school,yes,no,apr,2,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
26918,33,technician,single,high.school,no,no,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1
26919,41,unemployed,married,basic.9y,yes,no,apr,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
26920,57,services,married,basic.9y,yes,no,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
26921,36,self-employed,married,basic.9y,yes,no,apr,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
26922,35,admin.,single,university.degree,yes,no,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
26923,34,blue-collar,married,professional.course,yes,no,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
26924,33,blue-collar,married,basic.9y,yes,no,apr,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
26925,30,services,single,high.school,yes,no,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
26926,38,technician,single,university.degree,yes,no,apr,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
26927,39,management,married,university.degree,yes,no,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
26928,38,technician,single,university.degree,yes,no,apr,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
26929,39,management,married,university.degree,yes,no,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
26930,25,admin.,single,high.school,no,no,apr,2,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
26931,37,management,married,university.degree,no,yes,apr,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
26932,37,technician,married,professional.course,no,no,apr,2,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
26933,34,blue-collar,divorced,basic.4y,yes,no,apr,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
26934,44,blue-collar,married,basic.6y,no,no,apr,1,0,2,failure,-1.8,93.075,-47.1,1.405,5099.1,0
26935,40,blue-collar,married,basic.9y,yes,no,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
26936,43,admin.,single,high.school,no,no,apr,3,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
26937,36,technician,married,professional.course,yes,no,apr,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,1
26938,44,blue-collar,married,basic.6y,no,no,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
26939,34,technician,divorced,professional.course,yes,no,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
26940,34,technician,divorced,professional.course,yes,no,apr,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
26941,34,technician,divorced,professional.course,no,no,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
26942,47,admin.,married,basic.9y,yes,no,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
26943,42,admin.,married,high.school,yes,no,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
26944,38,technician,single,university.degree,yes,no,apr,3,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
26945,29,entrepreneur,single,university.degree,yes,yes,apr,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
26946,38,management,married,high.school,yes,no,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
26947,53,management,married,university.degree,yes,no,apr,2,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
26948,43,blue-collar,married,basic.9y,yes,no,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
26949,38,services,married,high.school,no,no,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
26950,34,housemaid,divorced,university.degree,yes,yes,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
26951,49,blue-collar,married,basic.9y,yes,no,apr,2,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
26952,41,blue-collar,married,basic.9y,no,yes,apr,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
26953,36,services,married,high.school,yes,no,apr,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
26954,46,management,married,university.degree,no,no,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
26955,35,blue-collar,married,basic.6y,yes,no,apr,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
26956,46,management,married,university.degree,yes,no,apr,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
26957,48,admin.,single,university.degree,yes,no,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
26958,47,admin.,married,high.school,no,yes,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
26959,42,management,married,university.degree,no,no,apr,2,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
26960,32,retired,married,basic.4y,yes,no,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
26961,36,entrepreneur,married,basic.9y,yes,no,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
26962,49,management,married,university.degree,yes,no,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
26963,53,admin.,single,basic.6y,no,yes,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
26964,36,entrepreneur,married,basic.9y,no,no,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
26965,41,blue-collar,married,basic.9y,yes,no,apr,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
26966,44,blue-collar,married,basic.9y,yes,yes,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
26967,41,blue-collar,married,basic.9y,no,yes,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
26968,41,admin.,divorced,high.school,no,no,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
26969,32,blue-collar,married,basic.9y,no,no,apr,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
26970,42,blue-collar,married,basic.4y,no,no,apr,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
26971,42,admin.,divorced,high.school,yes,yes,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
26972,47,technician,married,professional.course,yes,no,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
26973,34,admin.,single,high.school,yes,no,apr,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
26974,40,blue-collar,single,basic.6y,no,no,apr,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
26975,24,services,single,high.school,yes,no,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
26976,40,blue-collar,single,basic.6y,no,no,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
26977,34,technician,married,professional.course,no,no,apr,2,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
26978,37,blue-collar,divorced,basic.9y,yes,yes,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
26979,54,retired,married,basic.4y,yes,no,apr,3,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1
26980,44,blue-collar,married,high.school,yes,no,apr,2,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
26981,55,management,married,university.degree,no,no,apr,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
26982,36,admin.,single,high.school,yes,yes,apr,2,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
26983,57,admin.,divorced,high.school,yes,no,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
26984,35,services,married,high.school,yes,no,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
26985,39,admin.,married,university.degree,yes,no,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
26986,43,management,married,university.degree,yes,yes,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
26987,37,admin.,divorced,high.school,yes,no,apr,2,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1
26988,24,technician,divorced,professional.course,yes,no,apr,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
26989,48,services,married,high.school,yes,no,apr,2,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
26990,55,blue-collar,married,basic.4y,yes,no,apr,2,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
26991,24,technician,divorced,professional.course,no,no,apr,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
26992,34,unemployed,married,basic.9y,yes,no,apr,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
26993,45,management,married,university.degree,yes,yes,apr,1,0,2,failure,-1.8,93.075,-47.1,1.405,5099.1,0
26994,34,unemployed,married,basic.9y,no,no,apr,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
26995,38,technician,single,high.school,no,no,apr,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
26996,32,blue-collar,married,basic.9y,no,no,apr,2,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
26997,43,blue-collar,married,high.school,no,no,apr,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,1
26998,38,technician,single,high.school,yes,no,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
26999,56,self-employed,divorced,university.degree,no,no,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
27000,41,blue-collar,married,professional.course,yes,no,apr,2,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
27001,47,management,married,high.school,no,yes,apr,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
27002,30,technician,single,high.school,yes,no,apr,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
27003,44,blue-collar,married,basic.9y,yes,no,apr,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,1
27004,29,services,married,basic.6y,no,yes,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
27005,46,admin.,married,professional.course,no,no,apr,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
27006,36,blue-collar,divorced,basic.6y,yes,no,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
27007,34,technician,married,university.degree,no,no,apr,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
27008,55,admin.,married,high.school,no,no,apr,3,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
27009,44,management,married,professional.course,yes,no,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
27010,32,admin.,married,high.school,yes,yes,apr,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
27011,26,admin.,single,university.degree,no,no,apr,6,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
27012,42,admin.,single,university.degree,no,no,apr,4,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
27013,36,admin.,single,high.school,no,no,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
27014,41,admin.,single,high.school,no,no,apr,3,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
27015,34,services,single,high.school,no,no,apr,1,0,2,failure,-1.8,93.075,-47.1,1.405,5099.1,0
27016,41,management,married,university.degree,yes,no,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
27017,41,technician,married,professional.course,yes,no,apr,6,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
27018,27,admin.,single,university.degree,yes,no,apr,2,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1
27019,47,technician,divorced,university.degree,no,no,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
27020,50,management,married,university.degree,yes,no,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
27021,39,services,married,high.school,yes,no,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
27022,38,blue-collar,married,basic.9y,no,no,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
27023,47,technician,married,professional.course,no,no,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
27024,43,admin.,divorced,university.degree,yes,no,apr,3,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1
27025,48,blue-collar,married,basic.6y,no,no,apr,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
27026,45,admin.,married,high.school,no,no,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
27027,35,blue-collar,married,basic.4y,yes,no,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
27028,36,admin.,single,high.school,yes,no,apr,2,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
27029,39,admin.,married,university.degree,yes,no,apr,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
27030,36,admin.,divorced,high.school,yes,no,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
27031,50,management,married,basic.9y,yes,no,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
27032,55,admin.,married,basic.4y,no,no,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
27033,55,admin.,married,basic.4y,no,yes,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
27034,33,admin.,single,university.degree,yes,no,apr,2,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
27035,35,admin.,single,university.degree,yes,no,apr,2,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1
27036,33,admin.,single,university.degree,yes,no,apr,2,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
27037,41,services,married,high.school,no,no,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
27038,39,management,married,university.degree,no,yes,apr,2,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
27039,41,blue-collar,married,basic.9y,no,no,apr,2,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
27040,40,entrepreneur,married,basic.9y,no,no,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
27041,33,admin.,single,university.degree,no,yes,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1
27042,37,blue-collar,married,basic.9y,yes,yes,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
27043,55,services,married,high.school,yes,no,apr,7,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
27044,38,technician,married,professional.course,no,no,apr,1,0,2,failure,-1.8,93.075,-47.1,1.405,5099.1,1
27045,33,blue-collar,married,basic.4y,no,no,apr,3,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
27046,37,services,married,high.school,no,yes,apr,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
27047,32,blue-collar,married,basic.9y,no,no,apr,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
27048,39,services,married,high.school,yes,no,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
27049,53,blue-collar,married,basic.9y,no,yes,apr,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
27050,34,blue-collar,married,basic.9y,yes,no,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
27051,32,blue-collar,married,basic.9y,no,no,apr,3,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
27052,28,blue-collar,married,basic.9y,yes,no,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
27053,31,admin.,single,university.degree,no,yes,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
27054,28,technician,single,university.degree,yes,no,apr,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
27055,41,blue-collar,married,basic.4y,yes,no,apr,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
27056,37,admin.,married,high.school,yes,yes,apr,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
27057,37,technician,married,professional.course,yes,no,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
27058,33,technician,married,professional.course,yes,no,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
27059,56,blue-collar,married,basic.4y,no,no,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
27060,30,self-employed,married,university.degree,no,yes,apr,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
27061,45,blue-collar,married,basic.9y,no,yes,apr,3,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
27062,41,blue-collar,married,professional.course,no,no,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
27063,33,technician,married,professional.course,no,yes,apr,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,1
27064,26,technician,single,professional.course,yes,no,apr,2,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
27065,39,services,divorced,basic.6y,no,no,apr,2,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
27066,40,technician,married,professional.course,no,no,apr,2,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
27067,41,blue-collar,married,professional.course,yes,no,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
27068,41,blue-collar,married,professional.course,no,no,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
27069,44,admin.,married,university.degree,yes,yes,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
27070,48,admin.,married,university.degree,no,no,apr,3,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
27071,50,management,married,university.degree,yes,yes,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
27072,33,admin.,single,high.school,yes,no,apr,1,0,2,failure,-1.8,93.075,-47.1,1.405,5099.1,0
27073,41,blue-collar,married,basic.9y,no,no,apr,3,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,1
27074,43,management,married,university.degree,yes,no,apr,4,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
27075,45,blue-collar,divorced,basic.9y,no,no,apr,3,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
27076,27,unemployed,single,basic.9y,yes,no,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
27077,36,self-employed,married,basic.9y,no,no,apr,2,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
27078,36,admin.,single,professional.course,no,no,apr,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
27079,34,admin.,divorced,university.degree,yes,no,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
27080,54,blue-collar,single,basic.9y,yes,no,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
27081,54,retired,married,basic.4y,yes,no,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
27082,34,management,married,university.degree,no,no,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
27083,39,blue-collar,married,basic.9y,no,no,apr,2,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
27084,39,blue-collar,married,basic.9y,yes,no,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
27085,45,admin.,married,high.school,yes,no,apr,2,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
27086,31,unemployed,single,basic.9y,yes,no,apr,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
27087,33,blue-collar,single,basic.9y,no,no,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
27088,34,admin.,married,high.school,yes,no,apr,2,0,2,failure,-1.8,93.075,-47.1,1.405,5099.1,0
27089,34,blue-collar,married,basic.9y,yes,no,apr,2,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
27090,49,management,married,university.degree,yes,yes,apr,8,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
27091,40,technician,single,professional.course,yes,no,apr,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
27092,53,admin.,married,basic.6y,yes,no,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
27093,37,services,married,high.school,yes,no,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
27094,31,admin.,single,high.school,no,no,apr,2,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
27095,34,entrepreneur,married,university.degree,no,yes,apr,3,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
27096,39,technician,married,university.degree,yes,no,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
27097,34,blue-collar,married,basic.9y,yes,no,apr,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
27098,55,retired,married,high.school,no,no,apr,1,1,1,success,-1.8,93.075,-47.1,1.405,5099.1,0
27099,34,blue-collar,married,basic.9y,yes,no,apr,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
27100,34,entrepreneur,married,university.degree,yes,yes,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1
27101,35,blue-collar,divorced,basic.6y,yes,no,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
27102,35,services,married,high.school,yes,no,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
27103,43,blue-collar,married,basic.6y,yes,no,apr,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
27104,41,blue-collar,married,basic.4y,yes,no,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
27105,35,services,married,high.school,no,no,apr,1,0,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
27106,35,services,divorced,high.school,yes,yes,apr,1,0,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
